,웹툰이름,썸네일경로,웹툰디테일경로,집단,x,y,군집
324,"황궁에 핀 꽃은, 미쳤다",https://image-comic.pstatic.net/webtoon/796324/thumbnail/thumbnail_IMAG21_175639ba-4f7b-499e-ba95-86235b11b2db.jpg,https://comic.naver.com/webtoon/list?titleId=796324,1,-0.7422918677330017,3.2691078186035156,1.0
325,시에라,https://image-comic.pstatic.net/webtoon/778707/thumbnail/thumbnail_IMAG21_11a053f0-4b9f-4f21-b526-2300c5605c2d.jpg,https://comic.naver.com/webtoon/list?titleId=778707,0,-3.6141273975372314,0.6484956741333008,0.0
326,황제사냥,https://image-comic.pstatic.net/webtoon/800304/thumbnail/thumbnail_IMAG21_a97d059c-7eae-4e7c-afa0-74a6d2ac4c15.jpg,https://comic.naver.com/webtoon/list?titleId=800304,2,-5.463635444641113,2.6927592754364014,2.0
327,따개비,https://image-comic.pstatic.net/webtoon/792277/thumbnail/thumbnail_IMAG21_a0d9827b-0e2c-48ce-a1ca-ccb2d4ff65f1.jpg,https://comic.naver.com/webtoon/list?titleId=792277,2,-3.7911882400512695,4.000390529632568,2.0
328,부캐인생,https://image-comic.pstatic.net/webtoon/791258/thumbnail/thumbnail_IMAG21_7161908888893337954.jpg,https://comic.naver.com/webtoon/list?titleId=791258,4,-2.305081605911255,-3.204702377319336,4.0
329,천재의 게임방송,https://image-comic.pstatic.net/webtoon/797417/thumbnail/thumbnail_IMAG21_3689123419153130802.jpg,https://comic.naver.com/webtoon/list?titleId=797417,2,-2.270099639892578,3.631967306137085,2.0
330,로맨틱 태평수산,https://image-comic.pstatic.net/webtoon/792125/thumbnail/thumbnail_IMAG21_74ba68fa-63d8-41d1-9db2-09f6235dbd2d.jpg,https://comic.naver.com/webtoon/list?titleId=792125,4,0.004263757728040218,-3.060251474380493,4.0
331,35cm,https://image-comic.pstatic.net/webtoon/703847/thumbnail/thumbnail_IMAG21_75e07916-d264-42ee-8af7-2788f8b9235f.jpg,https://comic.naver.com/webtoon/list?titleId=703847,1,1.5874383449554443,0.46141868829727173,1.0
332,사기 친 공작님을 유혹해버렸다,https://image-comic.pstatic.net/webtoon/802849/thumbnail/thumbnail_IMAG21_4c99d9c3-76da-444d-b9be-d698741e54fe.jpg,https://comic.naver.com/webtoon/list?titleId=802849,2,-2.550682544708252,3.1228015422821045,2.0
333,카루나,https://image-comic.pstatic.net/webtoon/754876/thumbnail/thumbnail_IMAG21_3904682673849053541.jpg,https://comic.naver.com/webtoon/list?titleId=754876,0,-5.767963886260986,2.3269309997558594,0.0
334,배트맨: 웨인 패밀리 어드벤처,https://image-comic.pstatic.net/webtoon/784989/thumbnail/thumbnail_IMAG21_3762867861630367334.jpg,https://comic.naver.com/webtoon/list?titleId=784989,4,1.9059025049209595,-3.8815295696258545,4.0
335,나쁜 마법사의 꿈,https://image-comic.pstatic.net/webtoon/787729/thumbnail/thumbnail_IMAG21_d6ca420b-0d77-40ec-b59b-8e44f785e79d.jpg,https://comic.naver.com/webtoon/list?titleId=787729,4,1.3080296516418457,-1.842042088508606,4.0
336,유월의 소한,https://image-comic.pstatic.net/webtoon/796492/thumbnail/thumbnail_IMAG21_4122820291731022946.jpg,https://comic.naver.com/webtoon/list?titleId=796492,4,1.2833831310272217,-2.220323324203491,4.0
337,보물과 괴물의 도시,https://image-comic.pstatic.net/webtoon/751993/thumbnail/thumbnail_IMAG21_7089003575688389985.jpg,https://comic.naver.com/webtoon/list?titleId=751993,0,-4.59827995300293,-4.514961242675781,0.0
338,권리행사자,https://image-comic.pstatic.net/webtoon/795929/thumbnail/thumbnail_IMAG21_0e1622aa-5ad0-4c87-a5bc-e61cc2491858.jpg,https://comic.naver.com/webtoon/list?titleId=795929,2,-1.2635642290115356,6.583437919616699,2.0
339,사랑하는 여배우들,https://image-comic.pstatic.net/webtoon/794644/thumbnail/thumbnail_IMAG21_7017844316221815094.jpg,https://comic.naver.com/webtoon/list?titleId=794644,0,-3.173464775085449,0.3248421549797058,0.0
340,외모지상주의,https://image-comic.pstatic.net/webtoon/641253/thumbnail/thumbnail_IMAG21_01672165-03c8-44b1-ba0e-ef82c9cfcd10.jpg,https://comic.naver.com/webtoon/list?titleId=641253,4,-1.6763702630996704,-0.7325025200843811,4.0
341,나 혼자 만렙 뉴비,https://image-comic.pstatic.net/webtoon/773797/thumbnail/thumbnail_IMAG21_4dda13fe-417f-45b9-9696-880f2487d41d.jpg,https://comic.naver.com/webtoon/list?titleId=773797,4,-1.8403480052947998,-4.118312835693359,4.0
342,광마회귀,https://image-comic.pstatic.net/webtoon/776601/thumbnail/thumbnail_IMAG21_7365135131254864183.jpg,https://comic.naver.com/webtoon/list?titleId=776601,2,-5.327220439910889,2.701577663421631,2.0
343,재혼 황후,https://image-comic.pstatic.net/webtoon/735661/thumbnail/thumbnail_IMAG21_4b3c44a0-f286-4878-bac3-84c3ec9dc0a1.jpg,https://comic.naver.com/webtoon/list?titleId=735661,1,-1.0800458192825317,2.3302247524261475,1.0
344,역대급 영지 설계사,https://image-comic.pstatic.net/webtoon/777767/thumbnail/thumbnail_IMAG21_cc85f891-272b-450a-b642-cffe1568ab71.jpg,https://comic.naver.com/webtoon/list?titleId=777767,4,-2.124619483947754,-1.4593065977096558,4.0
345,대학원 탈출일지,https://image-comic.pstatic.net/webtoon/790713/thumbnail/thumbnail_IMAG21_3919364435331003700.jpg,https://comic.naver.com/webtoon/list?titleId=790713,3,8.34468936920166,2.580310821533203,3.0
346,어쩌다보니 천생연분,https://image-comic.pstatic.net/webtoon/790245/thumbnail/thumbnail_IMAG21_3545003845982959922.jpg,https://comic.naver.com/webtoon/list?titleId=790245,1,0.9982284307479858,0.28185343742370605,1.0
347,데드퀸,https://image-comic.pstatic.net/webtoon/753478/thumbnail/thumbnail_IMAG21_4049077133597095219.jpg,https://comic.naver.com/webtoon/list?titleId=753478,0,-8.327277183532715,0.9344048500061035,0.0
348,개를 낳았다,https://image-comic.pstatic.net/webtoon/712362/thumbnail/thumbnail_IMAG21_7220173143199539507.jpg,https://comic.naver.com/webtoon/list?titleId=712362,2,-4.860944747924805,7.115594863891602,2.0
349,1초,https://image-comic.pstatic.net/webtoon/725586/thumbnail/thumbnail_IMAG21_17f81846-d1a9-43fd-83a4-f9e966b6b977.jpg,https://comic.naver.com/webtoon/list?titleId=725586,2,-4.583083629608154,4.927197456359863,2.0
350,"언니, 이번 생엔 내가 왕비야",https://image-comic.pstatic.net/webtoon/798917/thumbnail/thumbnail_IMAG21_ca84bfa2-c1c8-4621-9b4b-26dc745606f5.jpg,https://comic.naver.com/webtoon/list?titleId=798917,2,-1.7037341594696045,1.9909151792526245,2.0
351,죽지 않으려면,https://image-comic.pstatic.net/webtoon/772764/thumbnail/thumbnail_IMAG21_be1cd9e7-17da-449a-bc04-1294015fdbd5.jpg,https://comic.naver.com/webtoon/list?titleId=772764,1,1.6005641222000122,5.355011463165283,1.0
352,상남자,https://image-comic.pstatic.net/webtoon/751168/thumbnail/thumbnail_IMAG21_529c6125-cf14-435f-94ed-db1a2d499d84.jpg,https://comic.naver.com/webtoon/list?titleId=751168,1,-0.5363748669624329,6.377647876739502,1.0
353,세기말 풋사과 보습학원,https://image-comic.pstatic.net/webtoon/761722/thumbnail/thumbnail_IMAG21_8ad71820-0c48-418a-89e9-5c001e393f54.jpg,https://comic.naver.com/webtoon/list?titleId=761722,3,4.280508041381836,-2.2826247215270996,3.0
354,낙향문사전,https://image-comic.pstatic.net/webtoon/746534/thumbnail/thumbnail_IMAG21_3904681570744218160.jpg,https://comic.naver.com/webtoon/list?titleId=746534,2,-0.7761635184288025,6.591096878051758,2.0
355,사신,https://image-comic.pstatic.net/webtoon/799837/thumbnail/thumbnail_IMAG21_361ed944-3c87-481f-a3d9-0e02c12b027d.jpg,https://comic.naver.com/webtoon/list?titleId=799837,2,-6.738923072814941,4.5570244789123535,2.0
356,삼국지톡,https://image-comic.pstatic.net/webtoon/711422/thumbnail/thumbnail_IMAG21_fd8cb5db-01ab-4c7b-a2a9-920d4479d5f7.jpg,https://comic.naver.com/webtoon/list?titleId=711422,4,0.5822287797927856,-2.4294345378875732,4.0
357,천하제일 대사형,https://image-comic.pstatic.net/webtoon/802278/thumbnail/thumbnail_IMAG21_311b8a63-cb77-4198-b015-95ef835007ac.jpg,https://comic.naver.com/webtoon/list?titleId=802278,2,-5.812389373779297,3.236262083053589,2.0
358,A.I. 닥터,https://image-comic.pstatic.net/webtoon/765804/thumbnail/thumbnail_IMAG21_7003208699811542067.jpg,https://comic.naver.com/webtoon/list?titleId=765804,1,1.4650214910507202,0.4290023148059845,1.0
359,서울역 드루이드,https://image-comic.pstatic.net/webtoon/773476/thumbnail/thumbnail_IMAG21_7293972368624870449.jpg,https://comic.naver.com/webtoon/list?titleId=773476,2,-5.102548599243164,4.132241725921631,2.0
360,여우놀이,https://image-comic.pstatic.net/webtoon/768469/thumbnail/thumbnail_IMAG21_bff0c189-27cb-4859-8866-5f548210a578.jpg,https://comic.naver.com/webtoon/list?titleId=768469,1,-0.5175825357437134,3.755650281906128,1.0
361,약탈 신부,https://image-comic.pstatic.net/webtoon/804329/thumbnail/thumbnail_IMAG21_d09239e1-4e22-46a7-83df-b7094eceb403.jpg,https://comic.naver.com/webtoon/list?titleId=804329,1,0.695840060710907,2.155601739883423,1.0
362,전남편의 미친개를 길들였다,https://image-comic.pstatic.net/webtoon/804160/thumbnail/thumbnail_IMAG21_335a77d2-bbcd-4766-83f6-8d90120e9379.jpg,https://comic.naver.com/webtoon/list?titleId=804160,2,-2.825587272644043,4.986616134643555,2.0
363,나혼자 탑에서 농사,https://image-comic.pstatic.net/webtoon/808389/thumbnail/thumbnail_IMAG21_4a5ab33b-e6fe-4fbe-95b7-bd7fa6a9c156.jpg,https://comic.naver.com/webtoon/list?titleId=808389,3,3.911273241043091,-0.19312606751918793,3.0
364,선을 넘은 연애,https://image-comic.pstatic.net/webtoon/796980/thumbnail/thumbnail_IMAG21_3545002734307981623.jpg,https://comic.naver.com/webtoon/list?titleId=796980,3,2.6431689262390137,0.18281494081020355,3.0
365,히어로 킬러,https://image-comic.pstatic.net/webtoon/766563/thumbnail/thumbnail_IMAG21_b71167a5-4409-411e-96e8-f2dad9ddbe00.jpg,https://comic.naver.com/webtoon/list?titleId=766563,4,0.2592495083808899,0.04457451403141022,4.0
366,연애의 기록,https://image-comic.pstatic.net/webtoon/803792/thumbnail/thumbnail_IMAG21_ceb2e7d1-abc4-4351-823d-c410ffb1d379.jpg,https://comic.naver.com/webtoon/list?titleId=803792,1,2.463294267654419,1.0511095523834229,1.0
367,룸9,https://image-comic.pstatic.net/webtoon/809872/thumbnail/thumbnail_IMAG21_54a73ea1-f5b7-482e-81be-6e5d049b7e3e.jpg,https://comic.naver.com/webtoon/list?titleId=809872,1,5.296534061431885,3.469132900238037,1.0
368,더 게이머,https://image-comic.pstatic.net/webtoon/552960/thumbnail/thumbnail_IMAG21_ce8f3dbb-3891-4e83-9782-64fa7986946e.jpg,https://comic.naver.com/webtoon/list?titleId=552960,0,-3.348402976989746,-1.148733139038086,0.0
369,커플브레이커,https://image-comic.pstatic.net/webtoon/804832/thumbnail/thumbnail_IMAG21_6edbde13-770a-495c-98d8-5d1d46fcc045.jpeg,https://comic.naver.com/webtoon/list?titleId=804832,0,-4.065127372741699,-3.5212020874023438,0.0
370,그 기사가 레이디로 사는 법,https://image-comic.pstatic.net/webtoon/758675/thumbnail/thumbnail_IMAG21_b5ba4df8-fff7-47a0-86f0-2960a054e03e.jpg,https://comic.naver.com/webtoon/list?titleId=758675,0,-4.1648359298706055,1.5924928188323975,0.0
371,너의 미소가 함정,https://image-comic.pstatic.net/webtoon/741467/thumbnail/thumbnail_IMAG21_ea059962-650e-4424-ae2c-6d1dea40fec4.jpg,https://comic.naver.com/webtoon/list?titleId=741467,1,0.12588059902191162,5.22601318359375,1.0
372,플레이어,https://image-comic.pstatic.net/webtoon/745876/thumbnail/thumbnail_IMAG21_ad75ad2a-a372-4f6c-873c-41ddd2e11f79.jpg,https://comic.naver.com/webtoon/list?titleId=745876,0,-4.997639179229736,-1.7858954668045044,0.0
373,브레이커 : 이터널 포스,https://image-comic.pstatic.net/webtoon/794383/thumbnail/thumbnail_IMAG21_7017509145513376051.jpg,https://comic.naver.com/webtoon/list?titleId=794383,0,-6.528690814971924,-2.2309749126434326,0.0
374,말년용사,https://image-comic.pstatic.net/webtoon/773916/thumbnail/thumbnail_IMAG21_7a5dbee0-0997-41f9-99b3-bb062e18fb64.jpg,https://comic.naver.com/webtoon/list?titleId=773916,3,7.200199604034424,-1.7772258520126343,3.0
375,폭군님은 착하게 살고 싶어,https://image-comic.pstatic.net/webtoon/801736/thumbnail/thumbnail_IMAG21_4cef0649-b3cf-4a27-8eda-afb93d6f6bf4.jpg,https://comic.naver.com/webtoon/list?titleId=801736,2,-1.7672395706176758,3.552381992340088,2.0
376,소름일기,https://image-comic.pstatic.net/webtoon/800585/thumbnail/thumbnail_IMAG21_11721c44-7e70-45e2-bd2e-da1e4a51922b.jpg,https://comic.naver.com/webtoon/list?titleId=800585,3,4.147180557250977,-2.785938262939453,3.0
377,푸쉬오프,https://image-comic.pstatic.net/webtoon/784507/thumbnail/thumbnail_IMAG21_7076337200897603889.jpg,https://comic.naver.com/webtoon/list?titleId=784507,3,5.639158725738525,-2.3284246921539307,3.0
378,대위님! 이번 전쟁터는 이곳인가요?,https://image-comic.pstatic.net/webtoon/803767/thumbnail/thumbnail_IMAG21_63c2a7a4-ca93-4ab4-8224-769b3dfa692b.jpg,https://comic.naver.com/webtoon/list?titleId=803767,2,-3.575610637664795,1.5744754076004028,2.0
379,언다잉,https://image-comic.pstatic.net/webtoon/801555/thumbnail/thumbnail_IMAG21_e90dca57-f705-4a4e-8848-752d809b4b8b.jpg,https://comic.naver.com/webtoon/list?titleId=801555,4,-2.2597227096557617,-1.938022494316101,4.0
380,여름여자 하보이,https://image-comic.pstatic.net/webtoon/783540/thumbnail/thumbnail_IMAG21_68171ccc-7365-47ed-babe-6e20dc3fc3b5.jpg,https://comic.naver.com/webtoon/list?titleId=783540,4,0.6754788756370544,-3.7138254642486572,4.0
381,평화식당,https://image-comic.pstatic.net/webtoon/807829/thumbnail/thumbnail_IMAG21_7a731990-1b33-4d79-8c00-e8fe03460618.jpg,https://comic.naver.com/webtoon/list?titleId=807829,4,0.1926775723695755,-6.0234832763671875,4.0
382,그렇고 그런 바람에,https://image-comic.pstatic.net/webtoon/783527/thumbnail/thumbnail_IMAG21_e43d251c-2624-4f7d-871f-3c829ba25efa.jpg,https://comic.naver.com/webtoon/list?titleId=783527,1,0.5455068945884705,3.5833921432495117,1.0
383,여자를 사귀고 싶다,https://image-comic.pstatic.net/webtoon/800291/thumbnail/thumbnail_IMAG21_270cacdd-57f7-4388-abf2-9e13a43dca24.jpg,https://comic.naver.com/webtoon/list?titleId=800291,4,-1.6164333820343018,-4.13498592376709,4.0
384,쌈빡,https://image-comic.pstatic.net/webtoon/777515/thumbnail/thumbnail_IMAG21_54762710-164c-4341-90ac-d9cea424eb15.jpg,https://comic.naver.com/webtoon/list?titleId=777515,1,2.6033504009246826,5.005520820617676,1.0
385,그냥 선생님,https://image-comic.pstatic.net/webtoon/804333/thumbnail/thumbnail_IMAG21_b39d8b31-ca85-492f-8588-c766aa2b3c27.jpg,https://comic.naver.com/webtoon/list?titleId=804333,3,2.9307899475097656,-1.5725862979888916,3.0
386,온리호프,https://image-comic.pstatic.net/webtoon/800796/thumbnail/thumbnail_IMAG21_e5f6d283-25ac-4c32-be9a-b883c1ba7b87.jpg,https://comic.naver.com/webtoon/list?titleId=800796,1,2.393737554550171,2.8600387573242188,1.0
387,희란국연가,https://image-comic.pstatic.net/webtoon/783539/thumbnail/thumbnail_IMAG21_933f1e25-848e-480b-baf2-8808a8c9ee30.jpg,https://comic.naver.com/webtoon/list?titleId=783539,2,-2.619640588760376,2.5336496829986572,2.0
388,미친 후작을 길들이고 말았다,https://image-comic.pstatic.net/webtoon/778325/thumbnail/thumbnail_IMAG21_5998e09b-34fc-42fa-910b-ee9564be0a20.jpg,https://comic.naver.com/webtoon/list?titleId=778325,3,4.900310039520264,0.5102107524871826,3.0
389,바스티안,https://image-comic.pstatic.net/webtoon/805203/thumbnail/thumbnail_IMAG21_7c73fc44-700b-4bf4-a1a2-7d3e781638a8.jpg,https://comic.naver.com/webtoon/list?titleId=805203,2,-1.2358351945877075,3.2349255084991455,2.0
390,웅크,https://image-comic.pstatic.net/webtoon/800506/thumbnail/thumbnail_IMAG21_21640049-34da-44e5-82d7-bbb7aca3a3f8.jpg,https://comic.naver.com/webtoon/list?titleId=800506,3,7.3592305183410645,-0.4710201323032379,3.0
391,죽음으로 구원하사,https://image-comic.pstatic.net/webtoon/804318/thumbnail/thumbnail_IMAG21_b26fa842-0608-4939-aa2d-f37f67610f9f.jpg,https://comic.naver.com/webtoon/list?titleId=804318,4,-4.290966510772705,-4.965771198272705,4.0
392,킬 더 드래곤,https://image-comic.pstatic.net/webtoon/794102/thumbnail/thumbnail_IMAG21_f6a66314-b084-4f48-ae7d-e5ee5771f17a.jpg,https://comic.naver.com/webtoon/list?titleId=794102,1,1.1233611106872559,3.252685785293579,1.0
393,절대복종,https://image-comic.pstatic.net/webtoon/799524/thumbnail/thumbnail_IMAG21_b01c5e4c-fe6f-4817-a0db-b00b80b3ec94.jpeg,https://comic.naver.com/webtoon/list?titleId=799524,1,0.23701243102550507,4.230360507965088,1.0
394,후덜덜덜 남극전자,https://image-comic.pstatic.net/webtoon/732036/thumbnail/thumbnail_IMAG21_a5f5b19f-5c44-4adf-b801-ec831eadc27b.jpg,https://comic.naver.com/webtoon/list?titleId=732036,4,0.5060229301452637,-2.997736692428589,4.0
395,신컨의 원 코인 클리어,https://image-comic.pstatic.net/webtoon/805658/thumbnail/thumbnail_IMAG21_707d140c-65e7-4164-a885-dd99ea22f266.jpeg,https://comic.naver.com/webtoon/list?titleId=805658,3,5.981884002685547,0.9401220083236694,3.0
396,지옥 키우기,https://image-comic.pstatic.net/webtoon/800331/thumbnail/thumbnail_IMAG21_54515d5f-c297-48b9-a9ad-07c759d278b4.jpg,https://comic.naver.com/webtoon/list?titleId=800331,2,-4.411884784698486,3.239553451538086,2.0
397,성스러운 그대 이르시길,https://image-comic.pstatic.net/webtoon/801038/thumbnail/thumbnail_IMAG21_487ec2b2-9670-456f-9837-733602d048b1.jpg,https://comic.naver.com/webtoon/list?titleId=801038,2,-2.437570810317993,5.4739155769348145,2.0
398,스포,https://image-comic.pstatic.net/webtoon/756139/thumbnail/thumbnail_IMAG21_4eca2f9f-7265-4d1f-b49e-2f1060ae19c7.jpg,https://comic.naver.com/webtoon/list?titleId=756139,1,3.6147778034210205,6.427412033081055,1.0
399,이게 아닌데,https://image-comic.pstatic.net/webtoon/783863/thumbnail/thumbnail_IMAG21_57dd91be-0a96-4371-838d-68d5097dbc3a.jpg,https://comic.naver.com/webtoon/list?titleId=783863,1,0.2868269979953766,4.1938676834106445,1.0
400,몽홀,https://image-comic.pstatic.net/webtoon/644112/thumbnail/thumbnail_IMAG21_3618981192359294768.jpg,https://comic.naver.com/webtoon/list?titleId=644112,1,4.175538539886475,6.3441162109375,1.0
401,네버엔딩달링,https://image-comic.pstatic.net/webtoon/758660/thumbnail/thumbnail_IMAG21_3833467305617220449.jpg,https://comic.naver.com/webtoon/list?titleId=758660,4,-0.9247003197669983,-3.3274850845336914,4.0
402,지니오패스,https://image-comic.pstatic.net/webtoon/799148/thumbnail/thumbnail_IMAG21_1ae3f0d3-f4ed-4a90-86f0-dc7d028b1782.jpg,https://comic.naver.com/webtoon/list?titleId=799148,4,-2.8823752403259277,-6.952368259429932,4.0
403,악마라고 불러다오,https://image-comic.pstatic.net/webtoon/793853/thumbnail/thumbnail_IMAG21_3758400f-d46d-41a7-b5be-11ca210b9bc7.jpg,https://comic.naver.com/webtoon/list?titleId=793853,0,-2.358624219894409,0.11655029654502869,0.0
404,멜빈이 그들에게 남긴 것,https://image-comic.pstatic.net/webtoon/797442/thumbnail/thumbnail_IMAG21_cce91579-a3d8-45c0-b82e-c8e9a64faf69.jpg,https://comic.naver.com/webtoon/list?titleId=797442,1,0.3499130308628082,2.069085121154785,1.0
405,뜨거운 홍차,https://image-comic.pstatic.net/webtoon/801992/thumbnail/thumbnail_IMAG21_84951a6c-71f7-42d1-8656-2625b47a9de9.jpg,https://comic.naver.com/webtoon/list?titleId=801992,2,-2.1926491260528564,6.706808567047119,2.0
406,스토커의 하루,https://image-comic.pstatic.net/webtoon/794743/thumbnail/thumbnail_IMAG21_cda3c8aa-f076-439a-94e9-cdac4f0b5db7.jpeg,https://comic.naver.com/webtoon/list?titleId=794743,4,-2.4595680236816406,-5.318603515625,4.0
407,메소드 연기법,https://image-comic.pstatic.net/webtoon/799838/thumbnail/thumbnail_IMAG21_e19883fb-74f1-4491-9b72-8731946a11fc.jpg,https://comic.naver.com/webtoon/list?titleId=799838,4,-3.4623374938964844,-5.560125827789307,4.0
408,재앙의 날,https://image-comic.pstatic.net/webtoon/783520/thumbnail/thumbnail_IMAG21_3846462416433133112.jpg,https://comic.naver.com/webtoon/list?titleId=783520,0,-7.603773593902588,-0.6233904361724854,0.0
409,인피니티,https://image-comic.pstatic.net/webtoon/775140/thumbnail/thumbnail_IMAG21_2de7a216-571b-4bf9-81b6-11b37126d328.jpg,https://comic.naver.com/webtoon/list?titleId=775140,4,0.0017525850562378764,-7.596960067749023,4.0
410,백년게임,https://image-comic.pstatic.net/webtoon/751999/thumbnail/thumbnail_IMAG21_8797d0ef-cefd-463b-bf97-1361a5de293b.jpg,https://comic.naver.com/webtoon/list?titleId=751999,0,-4.865351676940918,0.44793856143951416,0.0
411,너의 키스씬,https://image-comic.pstatic.net/webtoon/794423/thumbnail/thumbnail_IMAG21_78b255d2-1610-4884-8226-6d2894c6fd35.jpg,https://comic.naver.com/webtoon/list?titleId=794423,4,1.164247751235962,-1.0107614994049072,4.0
412,우리 무슨 사이야?,https://image-comic.pstatic.net/webtoon/802906/thumbnail/thumbnail_IMAG21_a0759dac-4e68-4ce1-b787-a2a235d1bd37.jpg,https://comic.naver.com/webtoon/list?titleId=802906,1,0.5488183498382568,0.7466197609901428,1.0
413,합법해적 파르페,https://image-comic.pstatic.net/webtoon/729036/thumbnail/thumbnail_IMAG21_e7de7318-0952-49a2-9e24-335e0a321ce8.jpg,https://comic.naver.com/webtoon/list?titleId=729036,3,2.871924638748169,-3.396902561187744,3.0
414,연기는 처음인데요?!,https://image-comic.pstatic.net/webtoon/805893/thumbnail/thumbnail_IMAG21_bfdc4017-7983-4474-90bc-854779bdbdbf.jpg,https://comic.naver.com/webtoon/list?titleId=805893,4,0.920974612236023,-3.458721160888672,4.0
415,미드우트,https://image-comic.pstatic.net/webtoon/800006/thumbnail/thumbnail_IMAG21_027497ee-7115-4fb9-b8ae-d99f54e47e42.jpg,https://comic.naver.com/webtoon/list?titleId=800006,0,-2.1869070529937744,-0.24074213206768036,0.0
416,비밀친구,https://image-comic.pstatic.net/webtoon/797221/thumbnail/thumbnail_IMAG21_7089289671999633716.jpg,https://comic.naver.com/webtoon/list?titleId=797221,4,0.9776476621627808,-6.27394437789917,4.0
417,별빛 커튼콜,https://image-comic.pstatic.net/webtoon/793410/thumbnail/thumbnail_IMAG21_e2baecd4-0f45-40b2-9de9-667f86e1f7f2.jpg,https://comic.naver.com/webtoon/list?titleId=793410,3,3.7257449626922607,-1.630578637123108,3.0
418,"푸른 밤, 황홀의 윤무",https://image-comic.pstatic.net/webtoon/803119/thumbnail/thumbnail_IMAG21_cfc478c6-3b56-4bdf-b959-089775b2b916.jpg,https://comic.naver.com/webtoon/list?titleId=803119,2,-2.3358311653137207,4.2613525390625,2.0
419,여름의 너에게,https://image-comic.pstatic.net/webtoon/799220/thumbnail/thumbnail_IMAG21_23f445b9-eaee-4cb9-b9b1-4683779bff21.jpg,https://comic.naver.com/webtoon/list?titleId=799220,3,5.435101509094238,-0.8948273062705994,3.0
420,하나는 적고 둘은 너무 많아,https://image-comic.pstatic.net/webtoon/801773/thumbnail/thumbnail_IMAG21_ea1917eb-9a72-45ab-a7fe-fa5cbd90b2ca.jpg,https://comic.naver.com/webtoon/list?titleId=801773,3,1.611051082611084,-0.5134639143943787,3.0
421,신의 최애캐,https://image-comic.pstatic.net/webtoon/802578/thumbnail/thumbnail_IMAG21_d687ee7c-9d25-4b56-8b89-b0acf3c0662a.jpg,https://comic.naver.com/webtoon/list?titleId=802578,1,1.7874730825424194,3.3339059352874756,1.0
422,히트포인트,https://image-comic.pstatic.net/webtoon/758677/thumbnail/thumbnail_IMAG21_377b4b19-09d2-45c7-8054-705ab153bfcc.jpg,https://comic.naver.com/webtoon/list?titleId=758677,0,-4.990236759185791,0.30053168535232544,0.0
423,애증화음,https://image-comic.pstatic.net/webtoon/803371/thumbnail/thumbnail_IMAG21_51679319-175d-40ed-9df7-9c4de4e943c3.jpg,https://comic.naver.com/webtoon/list?titleId=803371,4,-3.4183411598205566,-3.906017780303955,4.0
424,크림슨 하트,https://image-comic.pstatic.net/webtoon/802733/thumbnail/thumbnail_IMAG21_99fc6540-7391-462a-b08b-326f55a8b354.jpg,https://comic.naver.com/webtoon/list?titleId=802733,0,-3.5085721015930176,0.8064839243888855,0.0
425,천상의 주인,https://image-comic.pstatic.net/webtoon/798622/thumbnail/thumbnail_IMAG21_0ef0aa87-52c2-4ea1-9b2e-c604648d8d20.jpg,https://comic.naver.com/webtoon/list?titleId=798622,0,-5.044227123260498,-0.01765955053269863,0.0
426,"행운을 빌어요, 용사님!",https://image-comic.pstatic.net/webtoon/775334/thumbnail/thumbnail_IMAG21_e6c8e9eb-715f-4d56-a0cb-6d8af732dd98.jpg,https://comic.naver.com/webtoon/list?titleId=775334,2,-3.5245792865753174,5.676450729370117,2.0
427,세라는 망돌,https://image-comic.pstatic.net/webtoon/802359/thumbnail/thumbnail_IMAG21_3fa11f89-cf2d-4258-b130-7dd84bc14c95.jpg,https://comic.naver.com/webtoon/list?titleId=802359,4,-0.7928941249847412,0.13300445675849915,4.0
428,기억해줘,https://image-comic.pstatic.net/webtoon/801699/thumbnail/thumbnail_IMAG21_5f6bd4f5-c1e6-4583-bc91-cd7afaf0f226.jpg,https://comic.naver.com/webtoon/list?titleId=801699,2,-3.406768321990967,5.108114719390869,2.0
429,너에게 입덕중,https://image-comic.pstatic.net/webtoon/799226/thumbnail/thumbnail_IMAG21_2c9e59fe-766a-4d2b-b58f-415213986d3d.jpg,https://comic.naver.com/webtoon/list?titleId=799226,3,3.052384853363037,-2.246901750564575,3.0
430,서울시 천사주의,https://image-comic.pstatic.net/webtoon/799478/thumbnail/thumbnail_IMAG21_e7fe0b67-9791-42b0-ab36-19bd2d7ea8a5.jpg,https://comic.naver.com/webtoon/list?titleId=799478,3,3.5425527095794678,-4.194734573364258,3.0
